"Event","Unit","Time","Track","Channel","NoteName","NoteNumber","NoteUnits","NoteDuration","NoteOnVelocity","NoteOffVelocity","ControllerNr","ControllerValue","TextType","Text","Program","TempoBPM","TempoMicroseconds","Pitchbend","Aftertouch","MeterNom","MeterDenom","MeterUnits","MeterNote32","Resolution","MIDIVersion","Sysex","MetaType","MetaData","Key","PolyKey","PolyValue","RealtimeEvent","RealtimeValue",
"NoteOn",21359,50374,4,1,"g#4",56,38,90,87,
"NoteOff",21365,50389,3,10,"b2",35,,,,0
"NoteOn",21365,50389,3,10,"f#3",42,80,188,80,
"NoteOn",21370,50400,3,10,"d#4",51,80,189,70,
"NoteOff",21394,50457,4,1,"d#5",63,,,,0
"NoteOff",21396,50462,4,1,"c5",60,,,,0
"NoteOff",21397,50464,4,1,"g4",55,,,,0
"NoteOff",21397,50464,4,1,"g#4",56,,,,0
"NoteOff",21445,50577,3,10,"f#3",42,,,,0
"NoteOff",21450,50589,3,10,"d#4",51,,,,0
"NoteOff",21478,50655,2,2,"g#2",32,,,,0
"NoteOn",21539,50799,4,1,"g#6",80,56,132,127,
"NoteOff",21595,50931,4,1,"g#6",80,,,,0
"NoteOn",21600,50943,2,2,"g#2",32,472,1113,80,
"NoteOn",21605,50955,3,10,"f#3",42,80,188,70,
"NoteOn",21609,50964,4,1,"d#5",63,38,90,73,
"NoteOn",21610,50966,3,10,"d#4",51,80,189,70,
"NoteOn",21611,50969,4,1,"c5",60,38,89,79,
"NoteOn",21612,50971,4,1,"g4",55,33,78,62,
"NoteOn",21616,50981,4,1,"g#4",56,30,70,87,
"NoteOn",21624,50999,4,1,"g6",79,116,274,61,
"NoteOff",21645,51049,4,1,"g4",55,,,,0
"NoteOff",21646,51051,4,1,"g#4",56,,,,0
"NoteOff",21647,51054,4,1,"d#5",63,,,,0
"NoteOff",21649,51058,4,1,"c5",60,,,,0
"NoteOff",21685,51143,3,10,"f#3",42,,,,0
"NoteOff",21690,51155,3,10,"d#4",51,,,,0
"NoteOff",21740,51273,4,1,"g6",79,,,,0
"NoteOn",21772,51348,3,10,"b2",35,73,173,42,
"NoteOn",21777,51360,3,10,"d#4",51,73,172,80,
"NoteOff",21845,51521,3,10,"b2",35,,,,0
"NoteOn",21845,51521,3,10,"c#3",37,35,82,85,
"NoteOn",21845,51521,3,10,"f#3",42,80,188,80,
"NoteOff",21850,51532,3,10,"d#4",51,,,,0
"NoteOn",21850,51532,3,10,"d#4",51,80,189,70,
"NoteOn",21850,51532,4,1,"g#6",80,83,196,118,
"NoteOn",21851,51535,4,1,"c5",60,48,113,78,
"NoteOn",21853,51540,4,1,"g4",55,41,96,66,
"NoteOn",21853,51540,4,1,"d#5",63,59,139,66,
"NoteOn",21857,51549,4,1,"g#4",56,35,83,82,
"NoteOff",21880,51603,3,10,"c#3",37,,,,0
"NoteOff",21892,51632,4,1,"g#4",56,,,,0
"NoteOff",21894,51636,4,1,"g4",55,,,,0
"NoteOff",21899,51648,4,1,"c5",60,,,,0
"NoteOff",21912,51679,4,1,"d#5",63,,,,0
"NoteOff",21925,51709,3,10,"f#3",42,,,,0
"NoteOff",21930,51721,3,10,"d#4",51,,,,0
"NoteOff",21933,51728,4,1,"g#6",80,,,,0
"NoteOn",22012,51915,3,10,"b2",35,73,172,22,
"NoteOff",22072,52056,2,2,"g#2",32,,,,0
"NoteOff",22085,52087,3,10,"b2",35,,,,0
"NoteOn",22085,52087,3,10,"f#3",42,80,188,70,
"NoteOn",22085,52087,4,1,"d#6",75,288,679,100,
"NoteOn",22086,52089,4,1,"d#5",63,67,158,83,
"NoteOn",22086,52089,4,1,"f#5",66,67,158,86,
"NoteOn",22088,52094,4,1,"b5",71,278,655,94,
"NoteOn",22089,52096,4,1,"a4",57,62,146,72,
"NoteOn",22089,52096,4,1,"g#6",80,278,656,94,
"NoteOn",22090,52098,2,2,"b2",35,483,1140,81,
"NoteOn",22090,52098,3,10,"d#4",51,80,189,70,
"NoteOn",22090,52098,4,1,"c#5",61,69,163,97,
"NoteOn",22095,52110,4,1,"b6",83,280,661,103,
"NoteOff",22151,52242,4,1,"a4",57,,,,0
"NoteOff",22153,52247,4,1,"d#5",63,,,,0
"NoteOff",22153,52247,4,1,"f#5",66,,,,0
"NoteOff",22159,52261,4,1,"c#5",61,,,,0
"NoteOff",22165,52275,3,10,"f#3",42,,,,0
"NoteOff",22170,52287,3,10,"d#4",51,,,,0
"NoteOn",22257,52492,3,10,"d#4",51,73,173,70,
"NoteOn",22325,52653,3,10,"f#3",42,80,188,80,
"NoteOff",22330,52665,3,10,"d#4",51,,,,0
"NoteOn",22330,52665,3,10,"d#4",51,80,188,70,
"NoteOn",22330,52665,4,1,"d#5",63,49,115,80,
"NoteOn",22331,52667,4,1,"c#5",61,53,125,85,
"NoteOn",22331,52667,4,1,"f#5",66,41,97,78,
"NoteOn",22332,52669,4,1,"a4",57,47,111,77,
"NoteOff",22366,52749,4,1,"b5",71,,,,0
"NoteOff",22367,52752,4,1,"g#6",80,,,,0
"NoteOff",22372,52764,4,1,"f#5",66,,,,0
"NoteOff",22373,52766,4,1,"d#6",75,,,,0
"NoteOff",22375,52771,4,1,"b6",83,,,,0
"NoteOff",22379,52780,4,1,"d#5",63,,,,0
"NoteOff",22379,52780,4,1,"a4",57,,,,0
"NoteOff",22384,52792,4,1,"c#5",61,,,,0
"NoteOff",22405,52841,3,10,"f#3",42,,,,0
"NoteOff",22410,52853,3,10,"d#4",51,,,,0
"NoteOn",22492,53047,3,10,"b2",35,73,172,13,
"NoteOn",22495,53054,4,1,"d#6",75,37,87,112,
"NoteOn",22496,53056,4,1,"g#6",80,41,97,105,
"NoteOn",22496,53056,4,1,"b5",71,41,97,100,
"NoteOn",22496,53056,4,1,"b6",83,48,113,100,
"NoteOff",22532,53141,4,1,"d#6",75,,,,0
"NoteOff",22537,53153,4,1,"g#6",80,,,,0
"NoteOff",22537,53153,4,1,"b5",71,,,,0
"NoteOff",22544,53169,4,1,"b6",83,,,,0
"NoteOff",22565,53219,3,10,"b2",35,,,,0
"NoteOn",22565,53219,3,10,"f#3",42,80,188,70,
"NoteOn",22567,53223,2,2,"f#3",42,249,588,76,
"NoteOn",22567,53223,4,1,"c#5",61,67,159,86,
"NoteOn",22567,53223,4,1,"a4",57,68,161,70,
"NoteOn",22568,53226,4,1,"d#5",63,63,148,87,
"NoteOn",22570,53231,3,10,"d#4",51,80,188,70,
"NoteOn",22570,53231,4,1,"f#5",66,59,139,62,
"NoteOff",22573,53238,2,2,"b2",35,,,,0
"NoteOff",22629,53370,4,1,"f#5",66,,,,0
"NoteOff",22631,53374,4,1,"d#5",63,,,,0
"NoteOff",22634,53382,4,1,"c#5",61,,,,0
"NoteOff",22635,53384,4,1,"a4",57,,,,0
"NoteOff",22645,53407,3,10,"f#3",42,,,,0
"NoteOff",22650,53419,3,10,"d#4",51,,,,0
"NoteOn",22800,53773,2,2,"b2",35,258,609,76,
"NoteOn",22805,53785,3,10,"c#3",37,34,80,76,
"NoteOn",22805,53785,3,10,"f#3",42,80,188,80,
"NoteOn",22807,53790,4,1,"a4",57,51,120,95,
"NoteOn",22808,53792,4,1,"d#5",63,62,146,100,
"NoteOn",22809,53794,4,1,"f#5",66,62,146,90,
"NoteOn",22810,53797,3,10,"d#4",51,80,188,70,
"NoteOn",22810,53797,4,1,"c#5",61,60,141,101,
"NoteOff",22816,53811,2,2,"f#3",42,,,,0
"NoteOff",22839,53865,3,10,"c#3",37,,,,0
"NoteOff",22858,53910,4,1,"a4",57,,,,0
"NoteOff",22870,53938,4,1,"d#5",63,,,,0
"NoteOff",22870,53938,4,1,"c#5",61,,,,0
"NoteOff",22871,53940,4,1,"f#5",66,,,,0
"NoteOff",22885,53973,3,10,"f#3",42,,,,0
"NoteOff",22890,53985,3,10,"d#4",51,,,,0
"NoteOn",22987,54214,4,1,"g6",79,62,146,107,
"NoteOn",23045,54351,3,10,"b2",35,80,189,13,
"NoteOn",23045,54351,3,10,"f#3",42,80,189,70,
"NoteOn",23046,54353,4,1,"a#6",82,69,163,116,
"NoteOn",23046,54353,4,1,"f5",65,74,175,86,
"NoteOn",23048,54358,2,2,"a#2",34,404,953,96,
"NoteOn",23048,54358,4,1,"g#4",56,66,156,84,
"NoteOff",23049,54360,4,1,"g6",79,,,,0
"NoteOn",23049,54360,4,1,"d5",62,63,149,93,
"NoteOn",23050,54363,3,10,"d#4",51,80,188,70,
"NoteOn",23050,54363,4,1,"a#5",70,46,108,103,
"NoteOn",23051,54365,4,1,"e6",76,48,113,98,
"NoteOff",23058,54382,2,2,"b2",35,,,,0
"NoteOff",23096,54471,4,1,"a#5",70,,,,0
"NoteOff",23099,54478,4,1,"e6",76,,,,0
"NoteOff",23112,54509,4,1,"d5",62,,,,0
"NoteOff",23114,54514,4,1,"g#4",56,,,,0
"NoteOff",23115,54516,4,1,"a#6",82,,,,0
"NoteOff",23120,54528,4,1,"f5",65,,,,0
"NoteOff",23125,54540,3,10,"b2",35,,,,0
"NoteOff",23125,54540,3,10,"f#3",42,,,,0
"NoteOff",23130,54551,3,10,"d#4",51,,,,0
"NoteOn",23212,54745,3,10,"d3",38,73,172,40,
"NoteOn",23279,54903,4,1,"g#4",56,95,224,60,
"NoteOn",23279,54903,4,1,"d5",62,89,210,72,
"NoteOn",23281,54907,4,1,"a#6",82,86,203,90,
"NoteOn",23282,54910,4,1,"f5",65,87,205,69,
"NoteOn",23283,54912,4,1,"a#5",70,64,151,93,
"NoteOff",23285,54917,3,10,"d3",38,,,,0
"NoteOn",23285,54917,3,10,"f#3",42,80,189,80,
"NoteOn",23286,54919,4,1,"e6",76,73,172,85,
"NoteOn",23290,54929,3,10,"d#4",51,80,188,70,
"NoteOff",23347,55063,4,1,"a#5",70,,,,0
"NoteOff",23359,55091,4,1,"e6",76,,,,0
"NoteOff",23365,55106,3,10,"f#3",42,,,,0
"NoteOff",23367,55110,4,1,"a#6",82,,,,0
"NoteOff",23368,55113,4,1,"d5",62,,,,0
"NoteOff",23369,55115,4,1,"f5",65,,,,0
"NoteOff",23370,55117,3,10,"d#4",51,,,,0
"NoteOff",23374,55127,4,1,"g#4",56,,,,0
"NoteOff",23452,55311,2,2,"a#2",34,,,,0
"NoteOn",23452,55311,3,10,"b2",35,73,172,13,
"NoteOn",23457,55323,3,10,"d#4",51,73,172,70,
"NoteOn",23520,55471,4,1,"g#4",56,81,191,62,
"NoteOn",23522,55476,4,1,"d5",62,76,179,73,
"NoteOn",23524,55481,4,1,"f5",65,76,179,69,
"NoteOff",23525,55483,3,10,"b2",35,,,,0
"NoteOn",23525,55483,3,10,"f#3",42,80,189,70,
"NoteOn",23530,55495,2,2,"d3",38,375,884,81,
"NoteOff",23530,55495,3,10,"d#4",51,,,,0
"NoteOn",23530,55495,3,10,"d#4",51,80,188,70,
"NoteOn",23531,55497,4,1,"c6",72,64,151,80,
"NoteOn",23538,55514,4,1,"c7",84,57,134,80,
"Controller",23570,55589,4,1,,,,,,,64,127
"NoteOff",23595,55648,4,1,"c6",72,,,,0
"NoteOff",23595,55648,4,1,"c7",84,,,,0
"NoteOff",23598,55655,4,1,"d5",62,,,,0
"NoteOff",23600,55660,4,1,"f5",65,,,,0
"NoteOff",23601,55662,4,1,"g#4",56,,,,0
"NoteOff",23605,55672,3,10,"f#3",42,,,,0
"NoteOff",23610,55683,3,10,"d#4",51,,,,0
"Controller",23635,55742,4,1,,,,,,,64,0
"NoteOn",23697,55889,4,1,"a#5",70,58,136,79,
"NoteOn",23715,55931,4,1,"a#6",82,28,66,62,
"NoteOff",23743,55997,4,1,"a#6",82,,,,0
"NoteOff",23755,56025,4,1,"a#5",70,,,,0
"NoteOn",23760,56037,4,1,"g#4",56,83,196,60,
"NoteOn",23761,56040,4,1,"d5",62,71,167,65,
"NoteOn",23765,56049,3,10,"c#3",37,36,85,78,
"NoteOn",23765,56049,3,10,"f#3",42,80,189,80,
"NoteOn",23765,56049,4,1,"f5",65,62,146,66,
"NoteOn",23770,56061,3,10,"d#4",51,80,188,70,
"NoteOff",23801,56134,3,10,"c#3",37,,,,0
"Controller",23812,56160,4,1,,,,,,,64,127
"NoteOff",23827,56195,4,1,"f5",65,,,,0
"NoteOff",23832,56207,4,1,"d5",62,,,,0
"NoteOff",23843,56233,4,1,"g#4",56,,,,0
"NoteOff",23845,56238,3,10,"f#3",42,,,,0
"NoteOn",23849,56247,4,1,"c6",72,41,97,76,
"NoteOff",23850,56249,3,10,"d#4",51,,,,0
"NoteOn",23861,56275,4,1,"c7",84,33,78,68,
"NoteOff",23890,56344,4,1,"c6",72,,,,0
"NoteOff",23894,56353,4,1,"c7",84,,,,0
"NoteOff",23905,56379,2,2,"d3",38,,,,0
"NoteOn",23937,56455,3,10,"d#4",51,73,172,70,
"Controller",23971,56535,4,1,,,,,,,64,0
"NoteOn",23992,56584,4,1,"c#5",61,94,222,74,
"NoteOn",23992,56584,4,1,"f5",65,92,217,57,
"NoteOn",23993,56587,4,1,"g4",55,99,233,64,
"NoteOn",23998,56598,4,1,"d#6",75,64,151,80,
"NoteOn",24002,56608,2,2,"d#3",39,392,924,91,
"NoteOn",24005,56615,3,10,"b2",35,80,189,13,
"NoteOn",24005,56615,3,10,"f#3",42,80,189,70,
"NoteOff",24010,56627,3,10,"d#4",51,,,,0
"NoteOn",24010,56627,3,10,"d#4",51,80,188,70,
"NoteOn",24013,56634,4,1,"d#7",87,54,127,82,
"NoteOff",24062,56749,4,1,"d#6",75,,,,0
"NoteOff",24067,56761,4,1,"d#7",87,,,,0
"NoteOff",24084,56801,4,1,"f5",65,,,,0
"NoteOff",24085,56804,3,10,"b2",35,,,,0
"NoteOff",24085,56804,3,10,"f#3",42,,,,0
"NoteOff",24086,56806,4,1,"c#5",61,,,,0
"NoteOff",24090,56815,3,10,"d#4",51,,,,0
"NoteOff",24092,56820,4,1,"g4",55,,,,0
"NoteOn",24167,56997,4,1,"f6",77,54,127,61,
"NoteOn",24180,57028,4,1,"f7",89,37,87,59,
"NoteOff",24217,57115,4,1,"f7",89,,,,0
"NoteOff",24221,57124,4,1,"f6",77,,,,0
"NoteOn",24224,57132,4,1,"c#5",61,95,224,76,
"NoteOn",24224,57132,4,1,"g4",55,96,226,60,
"NoteOn",24226,57136,4,1,"f5",65,97,229,55,
"NoteOn",24245,57181,3,10,"f#3",42,80,189,80,
"NoteOn",24250,57193,3,10,"d#4",51,80,189,70,
"NoteOff",24319,57356,4,1,"c#5",61,,,,0
"NoteOff",24320,57358,4,1,"g4",55,,,,0
"NoteOff",24323,57365,4,1,"f5",65,,,,0
"NoteOff",24325,57370,3,10,"f#3",42,,,,0
"NoteOn",24328,57377,4,1,"d#6",75,41,96,70,
"NoteOff",24330,57382,3,10,"d#4",51,,,,0
"Controller",24330,57382,4,1,,,,,,,64,127
"NoteOn",24335,57393,4,1,"d#7",87,47,111,76,
"NoteOff",24369,57473,4,1,"d#6",75,,,,0
"NoteOff",24382,57504,4,1,"d#7",87,,,,0
"Controller",24382,57504,4,1,,,,,,,64,0
"NoteOff",24394,57532,2,2,"d#3",39,,,,0
"NoteOn",24405,57558,3,10,"b2",35,80,189,13,
"NoteOn",24410,57570,3,10,"d#4",51,80,189,70,
"NoteOn",24469,57709,4,1,"f5",65,114,269,54,
"NoteOn",24469,57709,4,1,"c#5",61,119,281,65,
"NoteOn",24472,57716,4,1,"g4",55,113,267,57,
"NoteOn",24478,57731,4,1,"f6",77,55,129,52,
"NoteOn",24483,57742,2,2,"d#3",39,401,946,95,
"NoteOff",24485,57747,3,10,"b2",35,,,,0
"NoteOn",24485,57747,3,10,"f#3",42,80,189,70,
"NoteOff",24490,57759,3,10,"d#4",51,,,,0
"NoteOn",24490,57759,3,10,"d#4",51,80,189,70,
"NoteOn",24493,57766,4,1,"f7",89,47,111,58,
"NoteOff",24533,57860,4,1,"f6",77,,,,0
"NoteOff",24540,57877,4,1,"f7",89,,,,0
"Controller",24541,57879,4,1,,,,,,,64,127
"NoteOff",24565,57936,3,10,"f#3",42,,,,0
"NoteOff",24570,57948,3,10,"d#4",51,,,,0
"NoteOff",24583,57978,4,1,"f5",65,,,,0
"NoteOff",24585,57983,4,1,"g4",55,,,,0
"NoteOff",24588,57990,4,1,"c#5",61,,,,0
"NoteOn",24645,58124,3,10,"a3",45,80,189,40,
"NoteOn",24655,58148,4,1,"d#6",75,46,108,56,
"Controller",24657,58153,4,1,,,,,,,64,0
"NoteOff",24701,58256,4,1,"d#6",75,,,,0
"NoteOn",24709,58275,4,1,"c#5",61,79,187,77,
"NoteOn",24709,58275,4,1,"g4",55,59,140,63,
"NoteOn",24711,58280,4,1,"f5",65,72,170,58,
"NoteOff",24725,58313,3,10,"a3",45,,,,0
"NoteOn",24725,58313,3,10,"c#3",37,34,80,78,
"NoteOn",24725,58313,3,10,"f#3",42,80,189,80,
"NoteOn",24730,58325,3,10,"d#4",51,80,189,70,
"Controller",24736,58339,4,1,,,,,,,64,127
"NoteOff",24759,58393,3,10,"c#3",37,,,,0
"NoteOff",24768,58415,4,1,"g4",55,,,,0
"NoteOff",24783,58450,4,1,"f5",65,,,,0
"NoteOff",24788,58462,4,1,"c#5",61,,,,0
"NoteOff",24805,58502,3,10,"f#3",42,,,,0
"NoteOff",24810,58514,3,10,"d#4",51,,,,0
"NoteOn",24815,58525,4,1,"f7",89,34,81,74,
"NoteOff",24849,58606,4,1,"f7",89,,,,0
"NoteOff",24884,58688,2,2,"d#3",39,,,,0
"NoteOn",24885,58690,3,10,"d3",38,80,189,30,
"NoteOn",24890,58702,3,10,"d#4",51,80,189,70,
"Controller",24932,58801,4,1,,,,,,,64,0
"NoteOn",24956,58858,4,1,"g#6",80,246,580,69,
"NoteOn",24963,58874,4,1,"c#5",61,57,135,53,
"NoteOn",24964,58877,4,1,"f5",65,66,155,40,
"NoteOff",24965,58879,3,10,"d3",38,,,,0
"NoteOn",24965,58879,3,10,"b2",35,80,189,13,
"NoteOn",24965,58879,3,10,"f#3",42,80,189,70,
"NoteOn",24965,58879,4,1,"f#4",54,59,139,47,
"NoteOff",24970,58891,3,10,"d#4",51,,,,0
"NoteOn",24970,58891,3,10,"d#4",51,80,189,70,
"NoteOn",24970,58891,4,1,"a#4",58,53,125,69,
"NoteOn",24973,58898,2,2,"d#3",39,363,856,90,
"NoteOn",24981,58917,4,1,"g#7",92,230,542,78,
"NoteOn",24996,58952,4,1,"c#7",85,188,444,45,
"NoteOff",25020,59009,4,1,"c#5",61,,,,0
"NoteOff",25023,59016,4,1,"a#4",58,,,,0
"NoteOff",25024,59018,4,1,"f#4",54,,,,0
"NoteOff",25030,59032,4,1,"f5",65,,,,0
"NoteOff",25045,59068,3,10,"b2",35,,,,0
"NoteOff",25045,59068,3,10,"f#3",42,,,,0
"NoteOff",25050,59080,3,10,"d#4",51,,,,0
"NoteOff",25184,59396,4,1,"c#7",85,,,,0
"Controller",25193,59417,4,1,,,,,,,64,127
"NoteOff",25202,59438,4,1,"g#6",80,,,,0
"NoteOn",25204,59443,4,1,"f5",65,45,106,58,
"NoteOn",25204,59443,4,1,"c#5",61,38,89,68,
"NoteOn",25205,59445,3,10,"f#3",42,80,189,80,
"NoteOn",25209,59455,4,1,"f#4",54,30,70,49,
"NoteOn",25209,59455,4,1,"a#4",58,30,70,82,
"NoteOn",25210,59457,3,10,"d#4",51,80,189,70,
"NoteOff",25211,59459,4,1,"g#7",92,,,,0
"NoteOff",25239,59525,4,1,"f#4",54,,,,0
"NoteOff",25239,59525,4,1,"a#4",58,,,,0
"NoteOff",25242,59532,4,1,"c#5",61,,,,0
"NoteOff",25249,59549,4,1,"f5",65,,,,0
"NoteOff",25285,59634,3,10,"f#3",42,,,,0
"NoteOff",25290,59646,3,10,"d#4",51,,,,0
"NoteOff",25336,59754,2,2,"d#3",39,,,,0
"NoteOn",25363,59818,4,1,"g#7",92,56,132,111,
"NoteOn",25372,59839,3,10,"b2",35,73,172,13,
"NoteOn",25377,59851,3,10,"d#4",51,73,172,70,
"NoteOn",25384,59867,4,1,"g7",91,53,125,77,
"Controller",25399,59903,4,1,,,,,,,64,0
"NoteOn",25411,59931,4,1,"f#7",90,43,101,109,
"NoteOff",25419,59950,4,1,"g#7",92,,,,0
"NoteOn",25432,59981,2,2,"a#2",34,388,915,88,
"NoteOff",25437,59992,4,1,"g7",91,,,,0
"NoteOn",25442,60004,4,1,"f5",65,44,104,63,
"NoteOn",25442,60004,4,1,"c#5",61,37,87,71,
"NoteOff",25445,60011,3,10,"b2",35,,,,0
"NoteOn",25445,60011,3,10,"f#3",42,80,189,70,
"NoteOn",25445,60011,4,1,"f#4",54,34,80,58,
"NoteOn",25446,60014,4,1,"a#4",58,36,84,92,
"NoteOn",25447,60016,4,1,"f7",89,188,443,96,
"NoteOff",25450,60023,3,10,"d#4",51,,,,0
"NoteOn",25450,60023,3,10,"d#4",51,80,189,70,
"NoteOff",25454,60032,4,1,"f#7",90,,,,0
"NoteOff",25479,60091,4,1,"c#5",61,,,,0
"NoteOff",25479,60091,4,1,"f#4",54,,,,0
"NoteOff",25482,60098,4,1,"a#4",58,,,,0
"NoteOff",25486,60108,4,1,"f5",65,,,,0
"NoteOff",25525,60200,3,10,"f#3",42,,,,0
"NoteOff",25530,60212,3,10,"d#4",51,,,,0
"Controller",25628,60443,4,1,,,,,,,64,127
"NoteOff",25635,60459,4,1,"f7",89,,,,0
"NoteOn",25684,60575,4,1,"c#5",61,38,90,69,
"NoteOn",25685,60577,3,10,"f#3",42,80,189,80,
"NoteOn",25685,60577,3,10,"c#3",37,35,83,85,
"NoteOn",25685,60577,4,1,"f5",65,42,99,58,
"NoteOn",25686,60580,4,1,"f#4",54,42,99,54,
"NoteOn",25688,60584,4,1,"a#4",58,43,102,80,
"NoteOn",25690,60589,3,10,"d#4",51,80,189,70,
"NoteOff",25720,60660,3,10,"c#3",37,,,,0
"NoteOff",25722,60665,4,1,"c#5",61,,,,0
"NoteOff",25727,60676,4,1,"f5",65,,,,0
"NoteOff",25728,60679,4,1,"f#4",54,,,,0
"NoteOff",25731,60686,4,1,"a#4",58,,,,0
"NoteOff",25765,60766,3,10,"f#3",42,,,,0
"NoteOff",25770,60778,3,10,"d#4",51,,,,0
"NoteOff",25820,60896,2,2,"a#2",34,,,,0
"NoteOn",25846,60957,4,1,"g#6",80,44,104,96,
"NoteOn",25852,60971,3,10,"b2",35,73,172,22,
"NoteOn",25857,60983,3,10,"d#4",51,73,172,70,
"NoteOn",25862,60995,4,1,"g6",79,52,122,103,
"Controller",25884,61047,4,1,,,,,,,64,0
"NoteOff",25890,61061,4,1,"g#6",80,,,,0
"NoteOn",25904,61094,4,1,"f#6",78,31,73,89,
"NoteOff",25914,61117,4,1,"g6",79,,,,0
"NoteOn",25916,61122,2,2,"g#2",32,389,918,91,
"NoteOn",25924,61141,4,1,"f5",65,56,132,58,
"NoteOff",25925,61143,3,10,"b2",35,,,,0
"NoteOn",25925,61143,3,10,"f#3",42,80,189,70,
"NoteOn",25929,61153,4,1,"c5",60,47,111,74,
"NoteOn",25929,61153,4,1,"f6",77,185,436,91,
"NoteOff",25930,61155,3,10,"d#4",51,,,,0
"NoteOn",25930,61155,3,10,"d#4",51,80,189,70,
"NoteOn",25930,61155,4,1,"f#4",54,44,104,65,
"NoteOff",25935,61167,4,1,"f#6",78,,,,0
"NoteOff",25974,61259,4,1,"f#4",54,,,,0
"NoteOff",25976,61264,4,1,"c5",60,,,,0
"NoteOff",25980,61273,4,1,"f5",65,,,,0
"NoteOff",26005,61332,3,10,"f#3",42,,,,0
"NoteOff",26010,61344,3,10,"d#4",51,,,,0
"NoteOn",26097,61549,3,10,"d#4",51,73,172,70,
"Controller",26104,61565,4,1,,,,,,,64,127
"NoteOff",26114,61589,4,1,"f6",77,,,,0
"NoteOn",26165,61709,3,10,"f#3",42,80,189,80,
"NoteOn",26166,61712,4,1,"f5",65,50,118,72,
"NoteOff",26170,61721,3,10,"d#4",51,,,,0
"NoteOn",26170,61721,3,10,"d#4",51,80,189,70,
"NoteOn",26171,61723,4,1,"c5",60,39,92,75,
"NoteOn",26172,61726,4,1,"f#4",54,36,85,50,
"NoteOff",26208,61811,4,1,"f#4",54,,,,0
"NoteOff",26210,61815,4,1,"c5",60,,,,0
"NoteOff",26216,61830,4,1,"f5",65,,,,0
"NoteOff",26245,61898,3,10,"f#3",42,,,,0
"NoteOff",26250,61910,3,10,"d#4",51,,,,0
"NoteOff",26305,62040,2,2,"g#2",32,,,,0
"Controller",26314,62061,4,1,,,,,,,64,0
"NoteOn",26317,62068,4,1,"g#5",68,47,111,96,
"NoteOn",26332,62103,3,10,"b2",35,73,172,13,
"NoteOn",26335,62110,4,1,"g5",67,45,106,75,
"NoteOff",26364,62179,4,1,"g#5",68,,,,0
"NoteOn",26375,62205,4,1,"f#5",66,32,75,96,
"NoteOff",26380,62216,4,1,"g5",67,,,,0
"NoteOn",26403,62271,4,1,"f5",65,186,438,81,
"NoteOn",26404,62273,2,2,"c3",36,401,946,79,
"NoteOn",26404,62273,4,1,"c5",60,65,153,59,
"NoteOff",26405,62275,3,10,"b2",35,,,,0
"NoteOn",26405,62275,3,10,"f#3",42,80,189,70,
"NoteOff",26407,62280,4,1,"f#5",66,,,,0
"NoteOn",26410,62287,3,10,"d#4",51,80,189,70,
"NoteOn",26410,62287,4,1,"f#4",54,57,135,68,
"NoteOff",26467,62422,4,1,"f#4",54,,,,0
"NoteOff",26469,62426,4,1,"c5",60,,,,0
"NoteOff",26485,62464,3,10,"f#3",42,,,,0
"NoteOff",26490,62476,3,10,"d#4",51,,,,0
"Controller",26529,62568,4,1,,,,,,,64,127
"NoteOff",26589,62709,4,1,"f5",65,,,,0
"NoteOn",26642,62834,4,1,"f#4",54,40,95,97,
"NoteOn",26645,62841,3,10,"f#3",42,80,189,80,
"NoteOn",26645,62841,3,10,"c#3",37,34,81,76,
"NoteOn",26645,62841,4,1,"c5",60,35,83,89,
"NoteOn",26650,62853,3,10,"d#4",51,80,189,70,
"NoteOff",26679,62922,3,10,"c#3",37,,,,0
"NoteOff",26680,62924,4,1,"c5",60,,,,0
"NoteOff",26682,62929,4,1,"f#4",54,,,,0
"NoteOff",26725,63030,3,10,"f#3",42,,,,0
"NoteOff",26730,63042,3,10,"d#4",51,,,,0
"NoteOff",26805,63219,2,2,"c3",36,,,,0
"NoteOn",26819,63252,4,1,"d#6",75,68,160,127,
"Controller",26850,63325,4,1,,,,,,,64,0
"NoteOn",26880,63396,2,2,"c#3",37,338,797,90,
"NoteOn",26884,63405,4,1,"d#5",63,35,83,82,
"NoteOn",26884,63405,4,1,"c5",60,39,92,73,
"NoteOn",26885,63407,3,10,"b2",35,80,189,13,
"NoteOn",26885,63407,3,10,"f#3",42,80,189,70,
"NoteOff",26887,63412,4,1,"d#6",75,,,,0
"NoteOn",26890,63419,3,10,"d#4",51,80,189,70,
"NoteOn",26890,63419,4,1,"g#4",56,28,66,83,
"NoteOn",26895,63431,4,1,"f6",77,141,333,75,
"NoteOff",26918,63485,4,1,"g#4",56,,,,0
"NoteOff",26919,63488,4,1,"d#5",63,,,,0
"NoteOff",26923,63497,4,1,"c5",60,,,,0
"NoteOff",26965,63596,3,10,"b2",35,,,,0
"NoteOff",26965,63596,3,10,"f#3",42,,,,0
"NoteOff",26970,63608,3,10,"d#4",51,,,,0
"NoteOff",27036,63764,4,1,"f6",77,,,,0
"NoteOn",27069,63841,4,1,"g#6",80,60,142,104,
"NoteOn",27125,63973,3,10,"f#3",42,80,189,80,
"NoteOff",27129,63983,4,1,"g#6",80,,,,0
"NoteOn",27130,63985,3,10,"d#4",51,80,189,70,
"NoteOn",27131,63988,4,1,"c5",60,44,103,69,
"NoteOn",27131,63988,4,1,"d#5",63,41,96,73,
